ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	
1	21.840441302156897	-102.32059280412525	0	4	4	2	4	4	3	2	5	0	1	4	4	0	4	3	3	2	5	5	
2	21.84129446262436	-102.32787675443818	5	0	1	4	4	3	2	3	3	0	2	4	5	1	1	5	5	4	3	4	
3	21.87929550219671	-102.3240456454754	2	1	2	2	1	3	5	2	3	4	2	3	3	0	4	1	5	0	3	4	
4	21.883082795450886	-102.31070308113297	1	1	1	0	5	2	3	3	1	5	4	3	3	2	2	0	2	1	3	4	
5	21.887104914965843	-102.32296738861316	5	1	4	5	5	5	3	2	2	0	2	2	4	4	0	2	4	0	4	5	
6	21.86825909599194	-102.31731456804111	0	2	1	4	3	4	5	1	5	3	0	0	1	3	5	1	2	2	4	2	
7	21.90794376972038	-102.31129833629059	0	1	0	0	1	1	2	0	0	1	2	5	5	3	2	2	5	3	2	5	
8	21.91046606489985	-102.32094724283698	1	1	4	2	0	4	2	3	1	1	1	4	0	5	0	0	5	0	2	2	
9	21.939341992202962	-102.31931161545154	5	0	5	2	4	2	2	3	3	5	1	0	5	3	0	2	1	0	5	5	
10	21.935119976515153	-102.32156066926615	5	4	2	1	0	4	4	3	0	2	1	2	3	0	4	4	3	5	4	1	
11	21.93011605847891	-102.31752560610852	2	0	1	2	3	1	2	4	2	3	4	0	0	0	1	5	5	5	5	0	
12	21.924873171373886	-102.31273438742863	0	5	5	4	2	2	5	5	5	2	5	3	4	0	2	0	2	2	3	2	
13	21.925500842714122	-102.31624221961248	5	0	5	0	3	4	1	4	4	4	5	3	5	5	1	2	5	1	2	0	
14	21.937637213766052	-102.32411458482537	5	1	1	4	3	3	3	1	1	2	5	0	2	5	4	4	0	1	2	5	
15	21.92425984221478	-102.32735196111952	5	5	1	2	1	0	5	4	3	2	1	4	1	2	0	3	4	5	1	2	
16	21.920842188071948	-102.32596964228566	1	0	5	5	3	0	4	3	2	4	3	2	4	4	5	0	4	4	1	5	
17	21.92502459778563	-102.3266398760168	4	2	5	1	3	0	2	5	2	1	1	1	4	1	5	4	0	2	4	3	
18	21.93537706687922	-102.31170114376482	5	0	4	3	2	5	5	4	5	5	4	3	4	5	5	5	5	2	0	3	
19	21.924880342188256	-102.30829565189094	3	3	2	3	1	2	3	1	0	1	4	4	5	2	4	2	2	2	1	3	
20	21.93956787204801	-102.32698889827331	4	1	2	3	3	5	3	1	4	5	2	5	1	5	1	1	4	2	5	2	
21	21.84312371267864	-102.29405934283339	3	5	4	4	1	2	0	3	2	1	3	1	3	3	5	3	5	1	2	5	
22	21.85509105125288	-102.28429186661249	5	2	0	5	5	5	5	1	3	0	3	0	1	5	5	3	0	1	0	3	
23	21.844960366433906	-102.30037242417374	0	2	2	0	4	5	3	2	2	5	4	0	5	5	5	5	2	0	5	1	
24	21.860927127446807	-102.30344205635461	5	3	5	3	0	5	3	5	1	5	5	0	1	4	4	3	4	0	4	0	
25	21.85028526388089	-102.3017744848422	4	3	5	2	0	5	1	1	5	3	5	4	0	2	1	5	4	2	3	4	
26	21.85057092261995	-102.30602229735516	0	2	0	3	3	4	2	5	3	0	1	0	3	0	0	0	3	5	3	0	
27	21.860281090830973	-102.28858653435805	5	5	4	3	4	0	2	0	2	1	4	4	0	5	0	4	5	2	1	1	
28	21.84526108798413	-102.30092320207311	1	3	4	5	4	1	0	1	4	2	3	1	5	0	0	1	1	4	1	0	
29	21.84736397051967	-102.28585280354245	3	5	3	1	1	2	0	2	4	0	2	3	2	1	5	0	3	3	5	3	
30	21.842727185081063	-102.29227519480317	3	1	4	1	0	0	1	2	4	2	3	4	1	4	0	1	0	5	2	0	
31	21.860890301118783	-102.2992972700526	3	1	2	5	1	4	0	2	0	4	1	5	2	5	0	4	1	4	5	0	
32	21.857834557402146	-102.30003779059015	1	4	0	3	5	5	3	0	2	5	2	1	0	1	4	4	3	5	0	1	
33	21.867738852808618	-102.29457528137787	1	1	0	1	2	3	3	5	3	5	3	2	0	3	0	4	5	3	3	1	
34	21.87356575877609	-102.29268758262738	3	3	3	2	0	2	5	5	4	3	4	1	4	0	1	5	2	0	5	0	
35	21.86849972778747	-102.30379186302035	1	1	2	5	2	3	2	5	0	0	0	0	4	0	1	1	0	5	5	4	
36	21.884162970686976	-102.29170946646386	4	0	5	4	2	4	2	5	5	2	2	2	1	3	4	0	5	3	1	0	
37	21.8906334112173	-102.30427929596347	5	0	5	0	4	5	4	2	4	0	0	4	0	0	2	2	1	2	5	5	
38	21.88131780135308	-102.28551720182385	4	3	1	3	2	2	2	0	3	2	1	5	4	2	3	2	2	3	3	3	
39	21.87201351944193	-102.3041952047858	3	1	2	0	3	0	3	4	0	2	1	4	5	5	4	1	3	3	2	0	
40	21.882907051845564	-102.29789556452661	3	5	2	4	4	3	4	0	5	4	4	1	1	4	0	3	4	1	0	4	
41	21.884473701258575	-102.30460628363612	1	4	1	0	1	2	3	3	1	1	3	3	3	2	1	5	0	4	1	1	
42	21.87988210591927	-102.28767212334907	3	1	1	0	3	0	3	3	3	5	2	4	4	4	4	4	1	3	4	3	
43	21.86750938402047	-102.29916459432069	4	0	3	1	1	5	5	3	3	3	2	2	3	5	0	0	1	3	0	0	
44	21.880946912859763	-102.29935208096246	0	3	4	0	0	0	3	3	2	0	4	5	5	5	2	3	1	4	5	2	
45	21.88881357661354	-102.28547839296081	4	2	1	5	0	5	0	4	3	1	0	3	5	4	1	1	4	5	0	0	
46	21.879846406707088	-102.28423812967503	1	0	2	5	2	5	4	3	0	4	4	1	0	5	1	5	0	4	2	2	
47	21.883515614569866	-102.29666169271032	1	0	1	3	4	0	2	5	3	3	0	5	1	1	1	2	3	1	0	3	
48	21.889288466478984	-102.29127254303296	4	5	1	2	3	0	4	2	0	0	1	2	1	5	1	4	4	0	0	0	
49	21.882995032061892	-102.29919746491043	2	1	2	1	4	1	4	0	3	2	5	3	0	0	4	0	5	0	5	3	
50	21.88874238804386	-102.29661253782105	3	5	4	2	4	4	1	0	1	2	2	4	1	0	3	3	0	4	4	2	
51	21.87108035309205	-102.28403604414767	2	0	0	4	2	5	1	2	0	1	4	4	1	1	2	5	1	2	0	1	
52	21.88864153666847	-102.29996361782369	0	4	3	4	4	2	0	4	0	3	4	4	1	5	1	2	5	1	3	2	
53	21.881976056354247	-102.29264868586594	5	4	2	5	4	0	5	5	5	0	0	2	1	2	1	2	1	3	0	4	
54	21.87313987745376	-102.29509974971303	2	3	5	2	2	0	2	1	0	1	3	5	3	3	3	2	2	4	2	0	
55	21.872532871187072	-102.29838834279887	0	0	4	5	1	1	0	5	1	5	3	0	0	1	0	0	4	1	0	3	
56	21.87551865444606	-102.29126218250224	1	0	5	1	5	1	3	3	2	2	0	3	1	4	0	3	3	1	0	3	
57	21.897816399639535	-102.30035315758985	1	2	1	2	3	5	4	2	5	4	0	0	4	2	5	4	2	5	1	4	
58	21.899222828207353	-102.28835680146733	5	4	5	0	2	5	3	4	3	3	5	0	5	0	3	4	4	1	1	3	
59	21.914132341717448	-102.3012726348384	1	0	0	4	1	0	5	5	4	2	1	0	5	5	3	3	1	0	4	3	
60	21.910503123744284	-102.30133126769628	4	5	1	2	3	5	0	1	0	0	3	0	5	4	3	4	4	4	1	0	
61	21.915964941503212	-102.30168042740053	4	1	3	0	1	0	4	5	0	4	0	4	4	2	1	2	4	5	1	2	
62	21.8989156024398	-102.28809103401424	5	4	5	0	3	5	3	2	0	0	3	5	4	2	2	4	0	0	3	2	
63	21.90246215701151	-102.30075467984315	4	0	4	1	4	3	2	4	5	2	4	4	5	1	5	1	1	4	2	4	
64	21.893998069523242	-102.30023534911275	0	1	5	4	4	5	5	1	5	5	4	4	4	3	0	0	2	5	0	0	
65	21.901629584116268	-102.28600080794887	0	1	4	1	5	2	5	0	2	0	1	4	2	5	5	0	0	0	3	0	
66	21.900740652322618	-102.287297361504	4	3	2	5	5	3	4	0	2	0	3	5	4	3	1	4	3	4	2	5	
67	21.91654481492515	-102.29427116163995	0	0	0	2	1	0	0	0	1	2	2	3	5	4	3	0	5	3	0	5	
68	21.90050870050415	-102.29163181655684	3	1	4	5	0	2	1	1	2	1	2	3	0	0	0	1	1	4	4	3	
69	21.91245771682636	-102.29578813000077	5	2	4	5	1	2	4	3	0	1	2	0	2	0	2	5	5	3	5	5	
70	21.91139067590503	-102.29897321426908	0	2	2	4	2	3	5	1	4	0	5	1	2	2	2	0	4	2	5	0	
71	21.9055743928895	-102.30534837863378	1	2	4	1	3	3	1	1	4	2	3	0	2	0	2	1	0	5	1	5	
72	21.912542296343776	-102.29586554041016	2	2	3	3	2	0	3	1	3	2	5	3	4	4	3	4	2	1	5	3	
