ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	
1	21.885233718654753	-102.31466208619084	1	0	4	3	4	
2	21.924248523000475	-102.3258479643825	4	0	4	3	3	
3	21.927540414834066	-102.31039129811626	2	4	2	3	5	
4	21.927404013960647	-102.31247093182805	2	2	4	5	3	
5	21.85123615393471	-102.28610469061911	2	1	0	3	2	
6	21.841514749929797	-102.28658393044606	0	2	0	5	0	
7	21.84513569360002	-102.3046132202908	3	1	0	4	5	
8	21.88611877137669	-102.28851393494647	3	1	5	4	2	
9	21.878448886020745	-102.29505319968578	3	4	0	2	2	
10	21.884012346589923	-102.2859890944505	1	2	3	0	4	
11	21.874633420405953	-102.29988349241232	2	5	5	0	4	
12	21.86680778432661	-102.28980091163724	1	3	3	4	3	
13	21.880022651717827	-102.28545755666423	1	2	3	4	5	
14	21.89814126833628	-102.2930707401513	4	5	2	3	1	
15	21.89559131189991	-102.2875168188752	2	2	2	3	1	
16	21.89794182159989	-102.29895256849686	4	2	1	2	3	
17	21.907973527657646	-102.29623347754433	2	0	4	5	0	
18	21.90413551597309	-102.29130247517811	1	2	3	3	3	
19	21.901446819367113	-102.28625361138184	2	2	4	5	1	
20	21.90059598995693	-102.2919238042129	3	2	4	3	2	
21	21.909448223758893	-102.3045704523869	0	2	3	2	1	
22	21.938189638767145	-102.29544098393026	3	0	2	5	2	
23	21.93624726199671	-102.30339549800726	1	4	4	1	0	
24	21.932353748515823	-102.2872664110229	5	1	4	1	3	
25	21.939259560696037	-102.28868263695834	4	5	5	1	0	
26	21.93027589354318	-102.30511402599397	0	1	3	4	4	
27	21.917910475179475	-102.30034080770996	5	4	5	1	3	
28	21.943179508807887	-102.29289558717524	1	2	5	4	0	
29	21.93964285090758	-102.30254836294769	5	2	1	1	3	
30	21.94335401797419	-102.29444029596733	3	5	4	1	4	
31	21.933649719714616	-102.30606567381501	4	1	4	1	2	
32	21.852387515681222	-102.27745906003895	2	0	2	0	2	
33	21.844892644090958	-102.26862663009575	4	0	5	3	5	
34	21.875748858701307	-102.26176492452043	0	5	0	2	2	
35	21.885063602014725	-102.26763221511172	3	1	3	4	4	
36	21.874303696721647	-102.26734430970116	0	5	3	0	2	
37	21.87862004604023	-102.27200426342206	4	1	0	0	4	
38	21.882700586757107	-102.26243424431934	2	4	3	3	3	
39	21.886872125920338	-102.26313856545958	4	4	1	5	1	
40	21.891259944024906	-102.26717307401798	4	2	2	1	2	
41	21.86642362093192	-102.26746147865997	4	4	5	2	0	
42	21.909221506977143	-102.27809120070253	3	4	1	2	1	
43	21.89307564701248	-102.28004514210753	5	2	2	4	1	
44	21.900305305281126	-102.27665786793078	3	1	3	1	0	
45	21.898818056682835	-102.28214975897252	3	3	5	0	3	
46	21.90339348432419	-102.27267019721445	0	0	5	0	1	
47	21.94189277180972	-102.28256962390228	5	0	2	3	3	
48	21.93371014851007	-102.27871268892716	4	1	5	5	3	
49	21.937446422963667	-102.27531683182305	3	2	5	4	5	
50	21.921801169563288	-102.2785728111842	1	4	5	1	1	
51	21.91771941181683	-102.27676475314405	5	5	2	4	0	
52	21.933834694282883	-102.26759292381281	5	0	2	5	5	
53	21.9262914968608	-102.28226268088028	2	1	1	3	0	
54	21.923932298771682	-102.26435633725448	1	4	1	3	2	
55	21.92831912332804	-102.28165201749329	5	4	1	3	3	
56	21.919769165756698	-102.27872143897895	1	2	4	1	2	
57	21.929622749829242	-102.26261046252662	5	5	2	3	3	
58	21.922658860738647	-102.27802281428937	2	3	2	3	3	
59	21.929770579255088	-102.26356430950096	4	3	0	4	5	
60	21.93583397031179	-102.27829558962635	4	0	1	4	2	
61	21.921194529863055	-102.28270191717664	4	2	2	1	5	
62	21.92236090868313	-102.2743472301991	0	5	1	1	2	
63	21.94235249201858	-102.28012135837156	4	1	4	0	3	
64	21.93300722941456	-102.2669988024414	5	4	0	5	4	
65	21.927095151074315	-102.27114650009278	3	1	0	4	3	
66	21.93144611442855	-102.28060719539754	0	2	3	5	0	
67	21.855818568254936	-102.24613170049955	5	0	4	2	5	
68	21.857285593689227	-102.25635360731337	4	3	3	1	3	
69	21.846129343179914	-102.25230186359403	2	1	1	2	1	
70	21.861472351154955	-102.24248295915058	0	1	0	2	3	
71	21.86194493596231	-102.25915536014573	3	1	4	5	3	
72	21.87440274005117	-102.24668939791766	5	4	2	1	3	
73	21.86776060305692	-102.24183103643868	3	5	4	1	2	
74	21.879715964747405	-102.24733683934608	4	3	0	1	1	
75	21.877121318597094	-102.25626046860553	0	3	2	2	3	
