ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	
1	21.871904523604652	-102.30762716588589	4	1	0	3	3	4	0	4	5	4	2	3	5	1	4	2	3	2	2	2	
2	21.938968778756326	-102.3075357589613	2	0	5	4	1	3	5	5	3	0	0	5	5	2	2	1	1	0	0	1	
3	21.93411067603791	-102.31342021478615	5	1	3	1	2	1	4	1	0	1	1	4	5	3	4	5	0	1	1	5	
4	21.92797743453403	-102.32287390788842	4	2	4	5	0	0	5	1	2	3	0	3	4	2	0	5	2	4	4	0	
5	21.85968744614768	-102.29133610641459	3	5	2	4	3	4	1	3	1	4	5	4	3	1	4	1	4	3	3	5	
6	21.864678309825127	-102.28585618362754	2	1	5	3	5	1	1	2	4	2	1	4	1	1	0	1	1	3	1	0	
7	21.84218359471347	-102.30094620675831	3	5	5	1	3	3	0	4	0	1	0	3	0	5	1	2	4	3	5	5	
8	21.88775902951667	-102.30280542571548	2	4	0	2	2	3	3	2	5	0	2	3	3	0	3	1	5	0	1	2	
9	21.87570430285051	-102.28521505606074	3	5	1	4	4	1	1	5	5	2	2	4	5	4	4	0	0	4	5	1	
10	21.871223582240706	-102.29352041087773	2	1	0	2	1	0	4	5	2	4	2	3	2	2	5	5	5	1	3	3	
11	21.874452273027963	-102.3062423596397	0	5	4	5	5	4	1	3	4	3	1	1	4	4	3	4	3	5	3	5	
12	21.875315860823488	-102.28839432312657	4	2	1	3	4	2	5	5	5	1	3	5	2	4	1	0	1	0	0	1	
13	21.88640050719697	-102.28591484988932	2	1	5	2	1	4	5	3	4	5	0	4	2	5	2	1	4	0	3	4	
14	21.916134483324807	-102.29028174977753	3	3	2	3	1	2	5	4	3	2	3	4	5	0	4	2	5	1	2	2	
15	21.90510698844461	-102.30509497859046	2	3	2	1	2	1	0	4	2	1	4	3	5	0	1	1	2	0	2	4	
16	21.915874434797402	-102.30213814104205	5	2	4	5	0	4	2	1	4	2	4	5	5	1	5	3	5	3	1	2	
17	21.893926665257418	-102.2842808992831	2	0	2	4	2	0	0	4	2	5	3	3	1	4	1	4	0	0	4	1	
18	21.9114050703076	-102.30529651836987	5	1	1	4	0	2	3	2	5	1	2	4	3	0	0	1	4	5	5	1	
19	21.89635071800565	-102.3047029982294	3	2	3	4	5	3	3	5	2	5	4	5	3	4	4	2	3	4	4	2	
20	21.896747786335872	-102.30296534240104	2	5	1	4	0	4	1	2	4	5	2	3	1	5	3	0	5	5	5	2	
21	21.902294526066836	-102.28737863632713	1	2	5	4	1	3	1	3	3	4	3	5	5	5	4	3	2	2	4	4	
22	21.921380894901723	-102.3014986518142	0	3	3	0	5	1	0	2	0	5	5	2	4	3	1	4	1	2	5	2	
23	21.939687090865462	-102.29096241603581	4	1	5	1	5	4	4	5	4	0	4	4	0	5	1	5	0	0	0	1	
24	21.937694579822033	-102.28512174621561	2	5	3	2	4	4	3	5	2	4	4	4	3	4	4	4	4	3	5	4	
25	21.936739890266228	-102.30152820702327	5	2	5	2	5	5	4	1	4	0	5	1	5	0	3	5	2	5	2	2	
26	21.941538539921495	-102.29170053029611	0	3	5	4	0	0	3	1	4	2	1	1	1	4	0	3	4	0	5	0	
27	21.936017669265233	-102.30267054821914	4	3	2	1	2	2	3	2	0	1	2	5	1	1	0	3	1	4	0	3	
28	21.92804441374018	-102.28404469046639	5	3	2	2	5	3	4	4	2	2	2	1	3	4	4	4	5	0	1	0	
29	21.91971366209657	-102.29462777847853	2	4	2	4	1	5	4	1	0	2	2	0	3	2	1	0	5	0	4	5	
30	21.9406031178157	-102.30485188366983	4	3	1	4	5	2	3	4	5	2	2	0	4	3	2	2	4	5	4	4	
31	21.936923181755894	-102.3021641580687	3	2	0	1	5	1	5	0	4	2	4	2	1	4	1	2	2	0	0	3	
32	21.930494163758855	-102.29419228307626	2	0	2	1	0	1	2	0	5	0	4	3	3	4	4	3	1	1	5	3	
33	21.924293344343937	-102.2930098302715	4	1	1	1	0	3	5	4	1	2	1	3	5	4	1	4	5	0	4	0	
34	21.851876448427	-102.26770960344365	2	5	4	3	5	4	1	2	2	3	5	3	0	3	3	0	0	0	0	4	
35	21.841634716051416	-102.26501327424235	2	3	5	4	3	0	2	4	5	1	0	2	1	2	0	0	1	1	3	1	
36	21.87683129251771	-102.28145399572648	2	3	2	0	0	4	1	1	0	2	3	1	0	5	2	4	2	3	1	3	
37	21.87841220152066	-102.2831698333649	4	4	3	4	1	5	2	2	0	4	2	4	1	2	0	0	3	5	1	3	
38	21.89011140042994	-102.27271316779577	1	2	5	3	3	1	1	5	3	5	5	2	4	3	3	2	0	3	4	4	
39	21.890758335504636	-102.27685384599062	2	0	5	4	2	1	4	5	5	4	4	2	1	3	0	5	4	5	5	2	
