ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	
1	21.860801648887424	-102.32773959839295	0	3	5	2	0	
2	21.881080621317125	-102.31171122761934	5	5	5	3	5	
3	21.881645723097172	-102.30912468927319	2	4	0	3	0	
4	21.884733815864685	-102.31180503552599	5	2	3	1	5	
5	21.868793515300357	-102.30947019156595	4	1	0	0	1	
6	21.871203215310103	-102.3168782086706	1	3	4	1	5	
7	21.91039026950883	-102.30817850604188	0	4	0	4	1	
8	21.920744108128506	-102.32652520651445	3	3	1	3	0	
9	21.925595604161824	-102.31555167762525	1	3	5	1	1	
10	21.921127609201765	-102.32239190152282	4	4	1	3	2	
11	21.924749298101965	-102.3178292052188	4	5	2	2	5	
12	21.928342334386556	-102.32335757127218	0	0	3	4	3	
13	21.92532035393814	-102.32583441395614	2	3	4	3	1	
14	21.938176517633533	-102.3223217037317	2	0	4	1	2	
15	21.94079311737724	-102.31106949862624	0	1	2	1	2	
16	21.936396768207736	-102.32550841801874	4	3	2	5	0	
17	21.84865175448654	-102.30596064882907	3	5	2	1	1	
18	21.859892883980844	-102.29001240516871	2	2	0	2	3	
19	21.859808666794187	-102.30385463619456	3	0	2	1	2	
20	21.858546258069627	-102.28933196649024	3	0	2	1	5	
21	21.86101165679789	-102.29642057502434	2	2	2	4	2	
22	21.848105364603967	-102.28979788660878	2	3	3	4	3	
23	21.850428307401312	-102.30037499284677	4	1	1	1	5	
24	21.841368174314006	-102.28924377698281	5	2	4	5	1	
25	21.841145702148932	-102.29032852718461	3	3	4	5	1	
26	21.873616086168266	-102.28600495205022	2	2	5	1	5	
27	21.8845691919923	-102.29621407217067	4	1	3	4	3	
28	21.880292312037945	-102.28730886093179	3	5	4	2	4	
29	21.875039819937196	-102.29086177806217	4	3	5	4	5	
30	21.87079153860784	-102.29202111136401	0	1	1	4	4	
31	21.866446995336492	-102.28601427641757	5	3	0	1	2	
32	21.89026968760599	-102.28948556868262	2	2	5	3	0	
