ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	
1	21.8526885068168	-102.30787372512995	0	4	3	2	1	
2	21.869680722555263	-102.31898999380657	4	5	5	4	0	
3	21.87498034663718	-102.31196432747123	2	1	5	4	2	
4	21.911890886942288	-102.3256740971829	3	2	5	1	4	
5	21.920621687041542	-102.3186105618563	3	0	4	3	1	
6	21.921383472340263	-102.31090602514081	0	1	1	5	4	
7	21.93492803572869	-102.312718112294	1	0	0	5	1	
8	21.94136113103861	-102.32684434774232	5	0	5	4	4	
9	21.9363377316102	-102.31631464950718	4	0	4	5	4	
10	21.924679897233425	-102.31614649043928	5	4	2	2	5	
11	21.85135159066806	-102.29116636040307	5	0	3	2	0	
12	21.864380134739907	-102.30166386669057	4	1	2	2	5	
13	21.855130194294425	-102.30562279134057	2	2	5	4	2	
14	21.852466618985957	-102.30121035498142	0	3	5	5	2	
15	21.8438019601604	-102.3015284924625	0	0	4	2	5	
16	21.852428935056995	-102.285410290646	3	2	2	1	0	
17	21.873663186603427	-102.30228125694858	4	4	2	1	1	
18	21.888917616402377	-102.30384197219627	5	0	2	3	5	
19	21.8756084429424	-102.30125342512245	4	2	4	4	4	
20	21.875577961827066	-102.29181515075206	3	3	5	0	3	
21	21.880737361556513	-102.28918631013191	4	1	0	3	5	
22	21.867146171792267	-102.30194623606259	5	5	3	0	0	
23	21.877793201674404	-102.28407221610398	1	5	2	0	3	
24	21.877337041558707	-102.30543537700432	5	5	4	5	0	
25	21.874950614541515	-102.30027453086824	5	3	4	1	3	
26	21.891681736145454	-102.2891266782658	2	1	4	4	3	
27	21.87884821066375	-102.29587475796902	3	0	3	4	1	
28	21.888227084659842	-102.28928147274648	2	1	2	0	2	
29	21.916201494094555	-102.28405348481499	2	2	5	1	2	
30	21.90978360090284	-102.29116219747809	5	5	5	3	1	
31	21.899212796645454	-102.29088731435105	4	1	2	3	1	
32	21.896221166612104	-102.28960442739465	2	4	3	4	1	
33	21.90740826335106	-102.2885324920552	0	2	2	4	2	
34	21.898914306420213	-102.28934062693077	3	5	4	4	4	
35	21.89467965963675	-102.30162558509274	0	4	1	3	5	
36	21.910369160569267	-102.2902936412892	0	4	3	2	3	
37	21.91195482720675	-102.30334951857321	4	1	4	3	2	
38	21.90076605902044	-102.29365986624637	5	3	0	4	5	
39	21.89714611655685	-102.29747182605483	1	3	5	1	0	
40	21.903626753746053	-102.28397245846219	1	5	1	0	4	
41	21.904017982182538	-102.29225353087797	0	3	2	0	3	
42	21.897772415380306	-102.3007418264149	2	3	3	2	1	
43	21.896176626225344	-102.29183485235922	1	5	5	2	2	
44	21.89683226504514	-102.29254579524194	0	0	4	1	2	
45	21.927096016247194	-102.28707059427065	4	2	1	4	2	
46	21.94127641023938	-102.28753013419708	4	2	5	0	5	
47	21.918501299668282	-102.29692956860384	3	4	2	3	3	
48	21.928695775189357	-102.30344878257446	2	1	1	2	4	
49	21.933551313096295	-102.2875389443367	0	1	3	3	1	
50	21.94075251665563	-102.30613773759137	3	3	1	2	4	
51	21.91811172303105	-102.29480155123836	5	0	2	1	2	
52	21.929226121224787	-102.30449247011036	2	1	0	0	4	
53	21.9406333297987	-102.30164544253965	0	1	0	2	3	
54	21.940361166854675	-102.30405990003602	1	3	5	5	4	
55	21.92404579633424	-102.303613407642	1	4	1	3	1	
56	21.9177537599345	-102.29874516502562	1	2	3	5	4	
57	21.927402842337774	-102.28702487716103	5	1	0	2	1	
58	21.939958121962704	-102.28588362551967	3	3	5	1	1	
59	21.92095977107703	-102.30469200589525	2	0	3	3	1	
60	21.942372627899804	-102.29074395709719	5	3	5	2	0	
61	21.940336448581554	-102.3055695998471	3	5	2	1	0	
62	21.933541245411533	-102.29982922683854	4	5	1	3	5	
63	21.939162106241874	-102.30366047561922	3	0	0	2	3	
64	21.93399891092583	-102.29500812375282	4	0	0	3	2	
65	21.85511374733312	-102.26275484512588	1	4	4	4	0	
66	21.861929881718403	-102.28265469146181	4	4	0	1	4	
67	21.84271992469798	-102.26512601336043	4	5	3	2	2	
68	21.84838585757519	-102.26943781340415	4	5	3	0	5	
69	21.86463452790017	-102.27014411302216	0	2	4	1	4	
70	21.881620383009334	-102.28323284023377	4	3	1	3	5	
71	21.870913991551735	-102.27134053812534	4	5	3	2	0	
72	21.89033876240861	-102.27326261004417	4	5	2	5	2	
73	21.867062843127556	-102.28159429084477	1	2	4	4	0	
74	21.885678939963558	-102.27614846920997	3	4	5	1	4	
75	21.882000473329686	-102.27208851660015	0	5	2	0	0	
76	21.871540021130905	-102.26780688357852	1	0	3	1	2	
77	21.87523179010307	-102.26444197215424	4	5	1	4	3	
78	21.8769681474489	-102.28060683491128	4	0	3	0	3	
79	21.87514371455766	-102.26726777654869	3	4	2	0	2	
80	21.870441283862267	-102.26890826445293	5	3	2	3	0	
81	21.871999611929333	-102.26506517483944	0	2	1	4	0	
82	21.889006149524597	-102.2688655014803	0	0	4	4	4	
83	21.889330256018734	-102.27865882239479	0	3	1	2	3	
