ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	
1	21.844559619246418	-102.30932734029791	2	3	1	1	3	
2	21.84704161869948	-102.32408289423202	4	4	3	5	3	
3	21.884321115157967	-102.31123013819817	0	4	3	0	0	
4	21.889869091074853	-102.32258614425938	4	5	4	1	0	
5	21.880136116509465	-102.32100980101141	0	4	0	0	2	
6	21.880757740157062	-102.31081480694472	1	0	5	3	2	
7	21.913051324429716	-102.31315100047723	5	1	5	2	4	
8	21.89623659246959	-102.31365491909037	4	5	3	5	2	
9	21.92507555891584	-102.32265577555428	2	4	0	5	1	
10	21.92276928356346	-102.32133036379135	1	5	3	3	4	
11	21.93296122546009	-102.32392946878618	4	2	1	4	2	
12	21.926849722645354	-102.31059819055842	3	4	3	0	3	
13	21.92818823941466	-102.32326062680177	5	3	2	3	5	
14	21.942985760866986	-102.32172571038963	4	2	1	4	2	
15	21.919932634123576	-102.31130756452592	5	5	5	4	2	
16	21.925032682064796	-102.31135530284818	5	3	3	2	4	
17	21.928252271223823	-102.32770411354298	0	5	0	3	4	
18	21.935358192072396	-102.32272264992305	5	1	5	3	2	
19	21.93470145976768	-102.30723820991112	1	5	1	0	4	
20	21.93007423771931	-102.31520875066597	3	2	4	2	5	
21	21.86397435422786	-102.2897982908617	2	1	3	4	0	
22	21.84049120767643	-102.29980623927835	4	1	1	2	2	
23	21.864358810522884	-102.28491535632007	1	0	0	4	3	
24	21.85945290562128	-102.30501598297826	3	0	4	3	4	
25	21.844451656335192	-102.29302844927629	5	5	4	3	2	
26	21.856415428729917	-102.30498868589306	1	5	3	5	5	
27	21.860769036108255	-102.297922535879	3	2	5	5	1	
28	21.861260209201628	-102.2949961332284	4	2	5	2	0	
29	21.856612915639282	-102.29167238775673	0	2	4	1	1	
30	21.852698679252736	-102.29404923518196	0	5	3	5	0	
31	21.86513069685982	-102.29143459953421	2	5	5	0	2	
32	21.84248958706599	-102.29057641360122	3	3	3	0	0	
33	21.88569181281946	-102.28911667633726	3	5	2	4	3	
34	21.88957455809149	-102.2920677158201	3	5	5	4	4	
35	21.886976302439244	-102.29457518643487	3	3	2	4	4	
36	21.88303124200735	-102.29979016445472	5	1	4	2	2	
37	21.869815481659785	-102.29800696249978	0	4	3	3	5	
38	21.875230304855947	-102.28506106888572	1	5	5	3	2	
39	21.876801887922745	-102.30156607030838	4	3	3	3	4	
40	21.878613983075805	-102.29095208719984	4	4	4	1	1	
41	21.879357178265145	-102.29645370711425	1	2	5	4	2	
42	21.868833469386246	-102.28741481994787	2	0	0	3	2	
43	21.873128701302868	-102.29054066250924	4	4	3	5	2	
44	21.870066083425556	-102.28943666533436	2	5	5	3	3	
45	21.87606312287141	-102.30463564716845	4	1	4	5	1	
46	21.87223056718884	-102.2903413130114	0	4	4	2	5	
47	21.884858872372238	-102.28874091530825	2	5	0	3	1	
48	21.865924411683647	-102.29023062088706	4	0	3	2	0	
49	21.881465169229273	-102.29137865183063	3	0	4	2	2	
50	21.868884370431235	-102.30533005988984	0	5	5	0	1	
51	21.889484850656405	-102.2905634762671	2	1	2	3	3	
52	21.8843435819432	-102.29435667111119	1	4	3	3	0	
53	21.888463437915632	-102.30450840386627	3	0	0	1	4	
54	21.888886065239156	-102.29721241120752	5	5	3	1	4	
55	21.883889839818785	-102.30066194087856	1	4	2	2	0	
56	21.886088044949584	-102.29258081992917	2	1	5	4	3	
57	21.901938627432042	-102.30163322951829	2	1	3	3	1	
58	21.90728755959208	-102.298090517639	2	0	1	2	3	
59	21.90230514907011	-102.30466865377348	5	4	5	4	2	
60	21.900025468941518	-102.28975062275657	2	1	0	5	0	
61	21.90255466386638	-102.28650365744103	3	4	5	1	0	
62	21.90488601923356	-102.29911547471806	2	0	2	0	2	
63	21.900958021882996	-102.30003972773817	1	0	2	5	2	
