ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	
1	21.88919107467365	-102.31405626995807	0	5	5	1	5	3	5	5	5	5	1	5	2	2	1	
2	21.937278612180393	-102.32136698187773	2	1	5	3	0	3	3	1	2	1	1	4	2	0	4	
3	21.92367579278341	-102.31073758726188	4	0	2	2	1	2	0	2	5	4	1	3	1	3	0	
4	21.92632520825704	-102.31083320002645	4	2	2	1	3	3	0	2	1	5	2	5	4	3	4	
5	21.93448630226057	-102.3237072840038	3	1	0	5	4	1	5	1	5	1	1	2	0	1	5	
6	21.942573009614016	-102.32172943789685	3	1	2	0	3	2	2	2	1	5	5	1	4	5	3	
7	21.862643429202056	-102.3050567169679	4	5	2	4	0	4	1	1	5	0	5	5	1	1	4	
8	21.85713509870325	-102.2867565568633	4	1	5	5	5	4	0	1	0	1	0	5	1	2	1	
9	21.863443706228356	-102.28730582921781	4	0	1	5	4	3	2	3	4	3	4	1	3	1	0	
10	21.881458496347292	-102.28809760210726	0	4	3	3	0	5	5	3	0	3	1	1	2	3	1	
11	21.88227229708777	-102.30591968972017	2	0	4	0	2	0	4	3	0	5	2	0	3	5	0	
12	21.884881890552755	-102.30198626819225	4	1	2	5	5	1	1	5	4	5	0	4	1	3	3	
13	21.891324478333654	-102.30376489139165	5	5	0	2	4	4	4	4	4	5	1	2	5	4	4	
14	21.880906629719128	-102.29863514059633	1	2	0	2	2	1	3	0	4	5	1	4	3	5	3	
15	21.86725177378633	-102.30161707427484	4	0	1	3	5	3	5	0	1	3	1	1	0	2	3	
16	21.915193155578983	-102.2928906263919	3	0	0	2	1	5	0	3	2	1	0	2	0	3	1	
17	21.891809598431458	-102.29418959084727	4	0	4	4	2	0	1	3	2	3	2	1	5	4	4	
18	21.910159627274943	-102.29411077770649	2	3	0	3	1	2	4	2	4	4	3	2	0	3	3	
19	21.896685659052157	-102.2953747527163	4	5	4	2	2	4	1	5	2	1	5	1	3	4	5	
20	21.913400343082497	-102.30369343233696	1	5	2	3	3	4	4	2	3	3	4	3	1	4	2	
21	21.90744038110736	-102.29598071680012	3	4	5	0	1	3	4	2	1	5	4	3	3	3	4	
22	21.895004325944914	-102.30040068388732	3	4	2	2	5	4	0	1	5	0	2	4	3	1	4	
23	21.892663551988353	-102.2901902623638	5	5	1	2	1	3	5	4	2	5	5	5	2	1	2	
24	21.92563027450724	-102.30470718813089	3	0	3	3	0	0	4	3	2	0	1	5	4	3	0	
25	21.922057424822967	-102.29934150514381	3	1	1	0	4	1	5	0	3	0	1	0	1	4	2	
26	21.93406677021862	-102.2905365012742	0	1	4	2	0	0	5	0	2	4	2	0	0	0	4	
27	21.91906711276061	-102.28830980304208	4	4	3	3	5	3	4	2	0	0	2	4	3	4	2	
