ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	
1	21.850829962063713	-102.3140572254968	2	4	1	0	2	0	2	0	1	0	0	5	2	0	2	2	5	0	2	2	
2	21.88858215609915	-102.3163404711536	5	1	5	2	1	2	4	0	4	0	0	5	4	4	4	1	2	4	0	5	
3	21.89114965036591	-102.31366748038538	2	3	4	0	2	1	3	2	0	3	0	4	0	3	1	5	3	2	2	3	
4	21.890874017763515	-102.30893760715941	0	2	5	5	2	3	0	3	2	0	0	4	0	5	1	5	1	0	1	2	
5	21.901075097988873	-102.3117297298791	5	5	1	5	3	2	4	1	0	5	1	0	2	1	2	0	2	5	0	5	
6	21.937561311892935	-102.3140722094513	4	2	2	2	1	0	0	1	3	1	1	4	5	1	4	2	5	2	3	5	
7	21.937640501924562	-102.30936822460615	2	5	3	3	4	0	0	3	4	4	1	0	4	0	1	5	1	1	1	3	
8	21.940716625898	-102.30733750965624	2	0	5	0	0	4	5	3	0	4	5	4	2	0	0	1	1	5	2	5	
9	21.919202273091848	-102.31234716498388	3	5	3	0	0	3	0	3	4	3	0	1	5	3	4	3	3	1	4	3	
10	21.922891931605626	-102.31246295699295	0	2	4	1	3	2	5	2	2	5	4	5	3	1	1	3	2	5	2	0	
11	21.91900556303248	-102.31210272219188	4	2	5	5	0	2	4	3	0	2	5	3	1	2	5	2	4	3	4	2	
12	21.924937521616236	-102.30774856935889	0	2	2	1	3	5	3	0	1	5	2	3	1	1	1	3	2	1	4	3	
13	21.937840412014257	-102.31340099769051	5	0	5	4	1	1	3	1	0	0	0	3	4	4	1	0	1	2	5	0	
14	21.929939741337744	-102.31587461213381	2	2	3	0	2	3	2	2	0	5	5	5	1	0	1	4	2	2	3	3	
15	21.840836094366168	-102.30015147963702	1	1	4	0	3	5	1	5	5	4	2	1	2	0	0	3	5	5	4	2	
16	21.858818976278023	-102.29959405950157	4	3	2	5	4	1	4	0	2	4	2	3	4	1	5	3	2	0	2	4	
17	21.854110580994035	-102.292052517424	3	5	1	4	3	3	3	4	0	4	0	3	0	2	1	0	5	2	2	4	
18	21.856207029600075	-102.2930945130418	4	3	0	5	5	3	5	2	1	3	2	3	2	3	2	5	2	3	1	0	
19	21.8419068927522	-102.2938878996735	0	0	0	1	5	4	0	2	1	1	4	2	4	5	0	5	1	1	3	2	
20	21.863065467139837	-102.30277054714627	2	5	0	0	0	2	3	5	4	5	4	3	3	4	2	2	1	0	4	4	
