ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	
1	21.859642031758703	-102.32838021009776	5	2	4	3	1	0	4	3	1	2	1	3	4	5	3	
2	21.877742702857933	-102.31545980881613	5	5	3	0	2	2	2	1	2	3	4	4	4	0	2	
3	21.882459597971003	-102.32577243394182	4	2	5	3	5	1	1	3	3	3	1	5	3	2	5	
4	21.90377494388717	-102.32649203780318	5	2	3	4	2	0	5	2	0	2	2	2	3	5	3	
5	21.943083733955337	-102.31092659030155	4	3	1	5	5	1	2	4	4	2	5	0	4	4	2	
6	21.92398862378919	-102.31935909880892	5	0	3	1	2	5	2	1	1	4	2	1	1	0	3	
7	21.92614006696897	-102.3112938066079	0	0	2	2	0	1	3	1	5	5	1	3	1	5	0	
8	21.926609923514704	-102.31433136969468	4	5	5	0	1	5	4	2	2	0	2	1	5	2	0	
9	21.925876322936393	-102.32631558822071	2	0	4	0	0	1	2	5	5	4	1	4	0	0	1	
10	21.923064762436518	-102.31657477986529	0	5	2	3	2	5	4	0	2	0	5	3	1	3	1	
11	21.851446532706888	-102.29924270734921	3	3	1	0	1	0	2	2	2	2	5	3	0	0	2	
12	21.842647106112878	-102.28488972035714	4	5	1	5	5	2	4	1	5	1	5	3	4	4	5	
13	21.843670150381122	-102.28855518857408	2	1	5	5	2	4	4	3	4	1	2	0	5	1	4	
14	21.848499296476476	-102.30207915495016	5	0	3	2	5	4	4	5	3	4	5	3	3	2	1	
15	21.85425473012045	-102.3001446086689	1	4	1	5	4	2	0	1	2	1	3	3	3	1	2	
16	21.84965926212502	-102.2857161789474	1	0	1	0	5	3	0	0	2	3	5	0	5	3	4	
17	21.870297879889545	-102.28458844660787	2	2	4	1	2	4	4	3	3	1	4	1	4	0	4	
18	21.877601089303024	-102.30245967473215	1	2	5	1	3	3	5	5	4	4	0	0	1	4	5	
19	21.8785352696673	-102.29205591350915	4	1	5	2	3	0	4	3	3	1	3	0	0	1	4	
20	21.86968149494868	-102.30320819184816	2	1	5	3	1	5	0	0	2	0	5	4	1	3	1	
21	21.87319838492594	-102.29944940783535	3	5	4	4	0	4	2	0	3	2	2	4	1	2	2	
22	21.88005186693428	-102.29731760535034	4	0	3	2	2	2	1	3	4	3	3	5	0	0	4	
23	21.87164943097395	-102.2850078043645	2	2	1	1	2	0	2	2	4	3	2	1	0	0	2	
24	21.87594849246202	-102.29710574188788	0	0	2	1	0	5	0	5	3	1	5	1	2	2	0	
25	21.875278392625102	-102.30368280314825	0	4	0	4	0	3	0	4	1	3	0	1	2	3	5	
26	21.87012814558958	-102.28441070806448	4	5	2	0	4	1	0	2	5	3	4	1	2	0	2	
27	21.887349552615387	-102.28410873704364	2	2	5	4	1	2	4	3	0	4	2	5	1	4	0	
28	21.871959384000828	-102.29983950082546	0	1	4	2	2	2	4	3	4	3	0	5	2	0	3	
29	21.89815875282651	-102.30470649744527	2	2	4	1	5	3	0	4	1	2	2	5	4	5	0	
30	21.903277127946865	-102.28839121618442	4	0	4	0	0	1	4	2	3	3	1	4	0	4	3	
31	21.898703387468792	-102.30621170332805	5	2	5	5	1	4	4	3	1	4	3	0	1	3	5	
32	21.891766452568607	-102.28750487197203	1	4	1	2	1	2	3	5	5	5	3	3	3	4	4	
33	21.904675187381297	-102.30116769673957	5	0	1	4	1	0	2	5	0	4	3	1	1	5	4	
34	21.912584221234027	-102.30158562411775	2	5	4	0	1	4	0	4	4	0	2	1	5	2	3	
35	21.891735739518968	-102.28726595157146	5	2	1	3	5	5	4	5	2	5	0	5	4	2	0	
36	21.893519522565757	-102.29219524477564	1	2	3	0	2	3	5	1	3	0	1	2	0	3	5	
37	21.909877020985085	-102.28808746210146	0	2	1	1	0	0	3	3	5	1	0	1	0	0	3	
38	21.90383287215038	-102.29189445001373	4	0	3	5	1	0	3	5	3	4	3	0	4	2	2	
39	21.90381391240852	-102.30588853850529	5	3	2	5	0	5	0	0	1	4	5	4	3	2	3	
40	21.91020814891536	-102.29805386517837	3	0	2	0	2	3	2	1	4	3	3	3	2	5	2	
41	21.893244116635085	-102.30216347480943	5	0	5	5	2	0	0	5	4	3	1	3	4	4	0	
42	21.895863892947602	-102.295585209953	3	0	4	0	1	5	3	3	3	2	0	5	4	0	3	
43	21.892748097268328	-102.30142985511026	1	5	2	5	1	2	1	1	1	2	0	5	1	5	5	
44	21.894512018596462	-102.28852261707625	3	2	2	5	4	5	2	1	0	1	4	0	5	5	5	
45	21.922162301866045	-102.28690192851656	0	0	2	0	5	4	0	3	5	5	4	5	3	5	2	
46	21.933062752076832	-102.29049025795467	5	0	2	2	4	4	5	0	1	3	2	3	1	4	5	
47	21.936527532942893	-102.29249611799663	4	2	0	3	3	0	1	1	1	0	1	4	5	1	4	
48	21.92133332432331	-102.28487706946281	2	0	0	3	4	5	2	3	1	0	1	5	1	0	0	
49	21.918377773752034	-102.30074411614667	3	5	4	3	0	3	1	1	4	3	0	2	4	5	4	
50	21.92337898020572	-102.30009840224224	2	3	4	3	1	0	0	2	3	2	4	0	3	2	5	
51	21.918819661791336	-102.30263266361438	2	0	4	5	4	2	1	0	4	1	3	3	4	3	5	
52	21.924374772294755	-102.28830410358717	1	5	5	2	1	2	2	4	0	4	2	3	1	0	1	
53	21.94014389094607	-102.29508644862884	3	1	1	3	0	0	3	0	2	2	0	1	4	1	2	
54	21.930801341019087	-102.29093456947267	3	0	1	2	4	1	3	5	0	2	4	2	0	4	2	
55	21.938984504548387	-102.28707157989798	3	0	0	0	2	3	2	1	4	3	1	4	0	5	5	
56	21.919110738158484	-102.29216766955318	3	3	0	1	4	0	2	1	2	4	2	2	1	5	2	
57	21.937533593740362	-102.29474075957653	2	1	1	0	2	3	5	2	3	5	2	1	1	1	5	
58	21.921247822675017	-102.30319735693152	2	5	3	4	4	3	3	1	0	2	3	2	1	3	1	
59	21.932378810784122	-102.3016872588344	0	0	1	4	3	0	4	0	0	2	5	3	5	3	5	
60	21.922765128971193	-102.28599043661916	2	4	5	2	4	2	1	1	2	5	4	5	4	0	4	
61	21.94056502673327	-102.29103303256164	3	2	1	3	1	2	5	3	1	1	4	2	4	4	5	
62	21.942607615938783	-102.30139818378521	3	1	0	0	0	5	3	4	1	5	4	3	1	3	2	
63	21.92478424211398	-102.30072681012551	1	0	2	1	4	4	2	2	1	2	3	0	5	2	0	
64	21.933123982524606	-102.30547216706522	1	5	1	3	2	3	5	1	5	2	2	5	1	1	2	
65	21.84911936999898	-102.27397360268495	5	0	1	0	2	2	2	3	0	2	1	2	1	0	0	
66	21.84254924573635	-102.27624540749026	5	0	0	1	3	5	1	0	5	5	3	1	4	2	0	
67	21.84884507791489	-102.26843119380914	2	4	5	1	4	5	3	4	4	3	5	5	5	1	3	
68	21.85604974930748	-102.28077599368727	0	5	2	1	3	4	3	0	2	5	1	4	3	3	1	
69	21.840603268387657	-102.2758167823804	2	5	0	3	3	4	4	1	4	0	1	0	2	3	4	
70	21.88875520551282	-102.28352409413407	4	1	4	4	1	4	5	0	2	5	2	3	5	2	1	
71	21.884612383129507	-102.2706637069018	1	5	3	5	4	4	4	0	5	4	4	0	0	2	2	
72	21.868990548448608	-102.26412100963816	0	0	5	3	0	5	1	1	4	2	3	1	3	1	0	
73	21.88827098169893	-102.27455867023092	1	1	2	1	1	3	0	1	2	0	2	4	5	0	4	
74	21.87507961374976	-102.26179957160498	3	5	5	4	3	3	3	5	2	3	4	3	2	0	2	
75	21.88499407450179	-102.26246861453534	2	1	1	1	3	1	4	0	3	1	0	4	3	2	4	
76	21.878681998547712	-102.26784886842313	3	5	3	2	3	2	3	4	5	2	0	4	3	3	1	
77	21.8872326024157	-102.267510243298	4	4	4	1	5	3	1	3	5	4	4	0	5	1	1	
78	21.885968105045176	-102.27694113678194	5	0	3	4	2	0	4	2	2	1	3	3	1	3	1	
79	21.878080290463544	-102.27595746194179	4	5	5	1	0	0	4	4	4	0	0	3	5	3	5	
80	21.872451794231182	-102.26481186015653	5	0	3	0	0	1	5	2	1	4	1	4	2	4	5	
81	21.878197594334864	-102.27671459498028	5	0	5	3	5	5	0	5	3	0	0	0	4	3	3	
82	21.868338701719807	-102.26261948627683	2	5	0	3	0	4	1	4	3	5	2	3	1	1	2	
83	21.88529561739266	-102.27845217029325	2	1	3	1	0	4	4	2	0	3	1	4	2	1	5	
84	21.86704749809787	-102.27967292184958	4	1	4	5	5	2	3	1	4	1	0	5	3	1	5	
85	21.8659625539153	-102.26649970445628	4	4	4	1	4	4	1	0	5	2	5	5	2	2	0	
86	21.911410445593454	-102.26384096418423	4	2	0	5	4	3	5	5	4	4	3	0	3	4	3	
87	21.91359981699085	-102.2670751706296	1	1	0	0	3	5	2	5	4	1	2	5	0	0	1	
88	21.894834909732907	-102.27790390056121	4	5	1	2	5	0	5	0	2	3	0	5	1	0	0	
89	21.90194079631903	-102.26543404313469	3	1	2	3	4	1	4	2	4	3	1	4	3	5	2	
90	21.89545455046681	-102.27343509670031	3	5	2	1	4	3	5	1	4	5	5	0	4	2	5	
91	21.913088896524314	-102.28278316483294	3	2	5	5	4	4	0	3	0	2	0	4	4	3	1	
92	21.89213035565893	-102.27261103427429	2	1	2	0	5	0	2	5	5	3	2	2	1	0	3	
93	21.896109212625515	-102.26203903236186	5	0	2	2	1	5	4	2	1	5	1	5	2	2	0	
94	21.902115493713158	-102.27836831384582	1	4	0	5	5	3	4	3	3	5	5	1	1	1	2	
95	21.91040308228919	-102.27267161641632	2	2	2	5	4	3	3	4	2	1	0	0	3	1	4	
96	21.921509869182163	-102.28301471328514	1	0	0	0	5	3	1	2	5	1	4	5	5	3	2	
97	21.924897232604206	-102.2767056593567	5	3	4	1	4	2	4	0	4	2	5	4	1	1	2	
98	21.926401430943883	-102.2630698567745	0	0	5	0	2	3	0	2	5	2	4	0	1	0	5	
99	21.92935085998721	-102.26203771209262	1	3	4	5	0	2	2	2	2	5	1	2	3	0	1	
100	21.9267715986643	-102.2792863320739	0	1	3	3	4	4	4	5	2	0	3	4	5	1	0	
101	21.925622845491088	-102.2821792401488	2	4	4	0	3	3	3	4	5	4	0	3	5	4	1	
102	21.93121461019846	-102.26379176045516	0	1	1	5	1	1	5	4	1	1	4	3	5	0	0	
103	21.919892744787887	-102.28067057270214	1	2	2	4	4	4	0	3	4	0	5	2	3	0	2	
104	21.930222903630295	-102.27570666913232	4	1	2	5	4	5	1	3	5	2	4	5	1	3	0	
105	21.9373177289394	-102.27722123629985	1	2	5	0	1	2	2	1	0	2	2	2	1	5	4	
106	21.936886982393073	-102.27560701846434	5	2	2	3	3	2	3	1	3	2	5	0	2	2	0	
107	21.924719734989445	-102.26237458653222	1	0	2	5	0	5	5	2	4	5	1	5	0	3	3	
108	21.927142556567684	-102.27169211296004	3	4	3	1	5	4	1	1	3	2	4	2	4	3	5	
109	21.93705186794031	-102.27576434574563	5	1	2	3	1	0	0	2	3	3	3	1	3	3	2	
110	21.933654027998887	-102.26563553567297	4	5	0	5	3	1	3	3	2	5	1	0	2	3	3	
111	21.93483589875151	-102.2756329811763	3	2	3	1	2	2	2	3	0	5	0	1	2	1	2	
112	21.932585194257296	-102.27947842393438	2	3	2	1	3	0	5	2	5	5	3	3	3	0	2	
113	21.92313879613745	-102.26942086655164	4	0	2	3	4	5	2	1	2	1	0	3	0	0	0	
114	21.921212370602472	-102.27167431160082	3	2	3	2	5	2	2	4	3	1	5	0	5	1	5	
115	21.929364968033884	-102.28095698930548	2	0	0	0	3	0	2	2	4	0	2	4	2	0	5	
116	21.92269719473065	-102.2637317416212	4	5	5	4	0	2	1	5	3	0	1	2	1	3	5	
117	21.93032594044209	-102.27609165370235	1	1	4	5	0	5	2	0	4	2	4	4	4	3	4	
118	21.931054802704452	-102.26272171181522	2	0	0	5	3	3	0	0	5	5	2	4	3	0	2	
119	21.934409869781	-102.26229781078607	4	1	4	3	1	4	3	4	2	2	0	4	1	1	2	
120	21.931537803543716	-102.2676778857733	5	4	5	4	4	4	5	4	0	4	2	5	1	2	2	
121	21.92058880259817	-102.2705471111965	0	4	1	5	0	5	2	3	0	2	0	0	4	4	2	
122	21.94281754438142	-102.27341542313293	1	2	5	2	4	2	1	0	4	5	1	3	3	3	4	
123	21.939787770840915	-102.27845971194205	0	1	5	4	5	3	2	0	4	3	3	3	4	1	5	
124	21.93043870504101	-102.26170920320692	3	4	1	3	0	2	1	5	2	4	0	4	1	3	0	
125	21.925728830966808	-102.27110891930606	2	1	1	2	5	4	2	0	0	1	1	4	2	2	2	
126	21.942468472700572	-102.2697919961212	3	5	5	4	3	0	5	5	1	0	1	4	5	3	1	
127	21.941605660926296	-102.26708047241776	3	5	3	4	3	1	0	4	4	1	1	1	5	5	3	
128	21.93401411660211	-102.27946282015468	4	1	2	3	2	1	5	3	0	2	4	4	0	4	1	
129	21.927194922536643	-102.26593862499087	2	1	2	5	5	5	4	0	0	2	0	4	4	0	3	
130	21.924871711324474	-102.27025398029535	0	1	3	2	0	3	4	4	0	2	3	1	2	2	5	
131	21.936329130909645	-102.28109369147775	2	3	0	0	2	5	4	1	0	1	5	0	1	3	4	
132	21.923330034616505	-102.26762066517166	3	4	4	1	3	2	1	5	1	5	0	1	4	0	0	
133	21.930483988292337	-102.28219674140033	3	5	1	2	2	2	0	5	5	2	1	4	4	5	4	
134	21.930361778377495	-102.26537629907573	5	0	4	3	3	2	1	2	0	0	1	3	5	1	3	
135	21.919005413006047	-102.2689082793394	1	1	2	4	3	2	3	4	4	0	4	3	0	4	5	
136	21.86430600821727	-102.25745405544372	5	5	5	3	4	5	4	4	1	2	4	5	4	0	2	
137	21.84466477348498	-102.25510360888843	4	4	4	2	0	0	0	2	0	4	4	2	5	4	0	
138	21.84734210750892	-102.25283994275121	3	3	0	0	3	5	5	2	1	1	0	2	1	3	1	
139	21.842971424261425	-102.24016146199637	4	4	4	0	5	4	1	3	2	0	0	4	1	1	1	
140	21.850675381021222	-102.26152055751017	2	2	5	1	3	3	3	4	4	0	2	4	1	0	5	
141	21.847382237545762	-102.25356499744537	2	0	5	0	1	2	5	5	1	5	5	5	1	5	3	
142	21.849837574710907	-102.25799469056768	2	2	0	4	3	4	3	4	1	0	3	1	2	0	3	
143	21.865753426591155	-102.25564924032585	5	0	5	0	0	0	2	0	1	4	1	1	3	0	5	
144	21.840345661925117	-102.23934506626556	0	0	5	1	4	4	5	3	3	3	2	2	0	2	1	
145	21.864145164729784	-102.25436131743989	3	1	3	5	4	4	1	3	0	2	3	1	0	5	4	
146	21.87029138875904	-102.26087432294362	5	1	2	1	2	1	3	1	4	3	4	3	3	4	5	
147	21.87686264159002	-102.25313338093846	4	4	0	1	2	1	5	0	5	3	3	1	4	5	3	
148	21.88097878920669	-102.25256078816933	5	0	3	0	0	0	5	3	4	5	1	5	5	0	3	
149	21.881531445605994	-102.25353657556349	1	0	5	0	3	2	1	2	1	0	5	5	4	0	1	
150	21.868227201777714	-102.25292765192223	1	3	2	5	1	5	4	4	0	5	0	5	0	5	2	
151	21.87985961833298	-102.24446260106917	2	1	1	3	4	2	5	0	5	5	4	2	5	0	0	
152	21.889143013852692	-102.25448400942027	2	2	1	3	0	1	2	0	0	2	2	0	4	1	3	
153	21.88152243385172	-102.24697629505083	4	1	3	2	0	2	0	2	2	0	1	2	3	4	0	
154	21.877206411406704	-102.25507322039608	0	3	0	0	2	4	3	5	5	5	0	4	4	0	0	
155	21.90873594185725	-102.24583466196177	5	3	2	4	4	4	2	5	5	4	2	2	5	5	4	
156	21.91101508768383	-102.24170388948707	3	5	2	0	1	1	1	0	0	4	1	4	3	1	2	
157	21.910029993010976	-102.24333134227042	1	1	4	4	0	4	5	2	5	2	5	0	4	0	2	
158	21.904186605128952	-102.26142839404639	5	3	5	5	2	5	5	1	2	2	1	2	3	3	0	
159	21.892638902502412	-102.25131149069948	1	3	2	0	5	4	4	3	2	0	0	4	3	0	0	
160	21.89337470655924	-102.24833388984938	1	3	0	1	3	5	0	1	4	4	2	4	1	5	3	
161	21.895212415260044	-102.24870929239337	3	1	5	5	4	0	3	0	5	2	3	1	2	3	5	
162	21.902314614181076	-102.24265384635689	5	3	3	0	4	1	4	4	1	3	5	0	4	4	3	
