ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	
1	21.862949149364855	-102.31909189278454	2	0	2	0	5	4	1	0	4	2	
2	21.861571709112226	-102.31810348350191	1	0	3	1	0	4	4	3	1	0	
3	21.88691909789628	-102.30982345041294	4	2	2	1	1	5	1	4	1	1	
4	21.879411988656553	-102.31924923240082	4	2	4	1	5	1	5	2	3	3	
5	21.866105361367687	-102.31606174595252	0	4	5	0	1	5	3	3	3	4	
6	21.881107834232097	-102.32842112357338	5	0	4	1	1	5	2	5	3	1	
7	21.90634952243293	-102.32135282479753	1	5	0	2	4	4	4	1	3	5	
8	21.911437574662802	-102.30805581227274	3	0	3	5	1	2	2	3	4	4	
9	21.92943001519539	-102.30737008882197	1	0	4	2	2	0	4	1	5	5	
10	21.933767400623907	-102.3190335279452	3	1	4	3	3	1	0	3	0	4	
11	21.93821393683468	-102.32396958260847	2	5	2	0	4	2	1	4	3	2	
12	21.92917676379262	-102.3170836281179	0	1	4	0	2	2	2	3	3	1	
13	21.927953821233253	-102.31131489853067	1	0	3	4	5	5	3	0	1	2	
14	21.927756766020178	-102.31354646887868	2	2	2	4	3	0	3	3	4	3	
15	21.93288242480705	-102.31314311392943	5	5	3	0	5	5	2	5	4	0	
16	21.938368786765402	-102.32086646180991	2	0	3	5	0	0	1	2	1	3	
17	21.93245048110703	-102.32007016527928	1	4	1	0	1	2	4	5	2	0	
18	21.936373597259536	-102.31194782317489	0	5	4	5	2	2	4	4	3	0	
19	21.938724799080607	-102.31572254247534	3	1	0	0	1	0	0	2	5	4	
20	21.92161943028139	-102.3201087631298	2	1	0	0	2	4	1	5	4	2	
21	21.846281746662736	-102.28856638116227	1	0	0	5	4	4	5	1	1	2	
22	21.849511948879268	-102.2896503579216	4	4	4	5	3	4	0	0	4	3	
23	21.85083016925771	-102.2862470199966	1	1	1	4	5	4	0	3	5	0	
24	21.840554596543093	-102.30184226059076	3	0	2	2	0	1	1	1	5	2	
25	21.86147531650571	-102.28916838325756	1	5	2	4	1	5	4	2	4	2	
26	21.863922006069462	-102.28705812758658	5	3	5	3	3	5	2	1	3	1	
27	21.86296267500579	-102.29012914444068	2	3	2	0	5	0	0	5	0	5	
28	21.854582287068745	-102.29278154284809	2	2	3	2	5	2	1	2	0	2	
29	21.84961053443543	-102.29610481907086	3	0	0	0	5	2	4	4	3	3	
30	21.865082414041645	-102.3025346473056	3	0	2	4	4	3	4	1	1	1	
31	21.859802910449684	-102.28553110450248	2	1	1	1	4	1	2	3	3	1	
32	21.856213375474045	-102.29854194828101	4	5	2	1	0	5	0	1	1	0	
33	21.881840170760352	-102.28953311036167	5	2	1	2	4	4	1	4	4	5	
34	21.889253253474095	-102.28633290069062	5	1	2	4	5	0	3	4	1	2	
35	21.8719526440954	-102.28455382010502	2	2	3	3	2	3	3	1	0	4	
36	21.88148741914581	-102.30413482832125	4	5	3	4	4	3	1	4	2	3	
37	21.870821165913245	-102.28539282133715	5	0	0	3	3	5	2	4	4	0	
38	21.891501863145265	-102.29780987948752	2	1	5	3	3	2	5	0	4	2	
39	21.880914442225528	-102.30202956411246	4	5	1	3	5	2	2	1	0	3	
40	21.880511555948992	-102.30319039599705	0	0	0	0	5	2	0	0	2	2	
41	21.8808103058806	-102.30447015150125	3	5	5	0	5	5	0	5	5	2	
42	21.876289394535526	-102.28847684105233	0	3	1	3	0	1	3	4	2	4	
43	21.877130806045287	-102.29951608879645	3	1	0	5	1	3	4	0	1	4	
44	21.86993321855065	-102.28481666145126	1	0	4	5	4	0	0	1	2	4	
45	21.888182090315855	-102.29345048562965	0	5	0	5	2	5	4	3	2	4	
46	21.887112240945083	-102.28938665173764	4	2	5	0	3	1	1	4	0	4	
47	21.87449214212945	-102.29895310670949	5	0	3	5	1	2	2	1	0	0	
48	21.885292841642208	-102.29339342691495	2	3	2	5	0	0	2	0	4	0	
49	21.883910150014824	-102.30285398018668	5	2	1	4	2	2	3	0	1	1	
50	21.876929447286734	-102.29308431070186	0	2	3	1	2	3	3	5	5	3	
51	21.881352484170066	-102.30064714638424	1	5	1	2	3	4	0	2	2	3	
52	21.86633724053854	-102.29429512812045	1	2	1	1	0	1	0	3	1	0	
53	21.891091321758314	-102.30511717214492	5	1	3	4	2	4	4	2	4	1	
54	21.891123140051725	-102.30071626782991	4	3	4	3	4	2	5	0	5	2	
55	21.87985454759804	-102.29081516183588	0	4	3	3	2	4	0	5	3	4	
56	21.880965938471782	-102.28730090272666	4	1	5	3	1	3	5	4	3	2	
57	21.906473713260542	-102.3014200200486	4	3	2	5	5	1	3	2	2	4	
58	21.908222624128054	-102.28488865772037	0	2	0	2	5	0	4	1	5	5	
59	21.895455281499732	-102.30005589160002	2	1	0	5	3	5	0	4	2	1	
60	21.909934012485124	-102.2913893559497	3	2	3	2	1	2	0	2	3	3	
61	21.903881891526222	-102.28470308250668	3	4	5	2	0	3	2	0	3	3	
62	21.908241818562896	-102.30254928343298	1	5	5	3	2	3	1	5	4	1	
63	21.916615520495718	-102.3006670503529	5	0	2	0	5	5	3	4	2	1	
64	21.914929159251184	-102.28760155296712	0	0	3	3	4	0	2	3	1	3	
65	21.907715084173354	-102.29721585303152	1	1	2	3	5	3	3	3	5	3	
66	21.897180558059652	-102.29471196478714	4	4	5	4	3	3	3	1	0	5	
67	21.910931312419194	-102.28652747354967	0	3	4	5	1	5	4	3	0	5	
68	21.910088824283942	-102.28920400049702	0	1	0	5	4	1	2	4	1	5	
69	21.90753505570581	-102.29315421573602	2	2	5	5	5	4	3	5	1	2	
70	21.90183470492995	-102.29457765778568	4	4	2	5	2	4	3	5	5	2	
71	21.910869030632423	-102.30500987894861	3	4	5	5	3	2	3	1	1	2	
72	21.897941392853884	-102.30350152429031	2	5	4	4	3	4	3	1	5	1	
73	21.90866679350278	-102.30559792435962	5	1	0	0	5	5	0	0	4	5	
74	21.906277627187915	-102.28531461239965	0	5	5	0	5	0	0	0	0	5	
75	21.89281483132518	-102.29017556022897	2	3	3	0	2	5	4	1	2	1	
76	21.914983957440043	-102.30185413848052	0	5	2	2	1	3	4	1	2	1	
77	21.905987232321124	-102.30404521529296	3	1	0	4	5	3	0	0	3	2	
78	21.905130533141584	-102.29152877519185	5	0	1	0	2	1	1	2	1	5	
79	21.91429245683442	-102.30303647812255	3	2	1	1	1	3	4	2	5	2	
80	21.89897717945865	-102.30097586986884	2	2	2	0	5	1	3	4	0	0	
81	21.9072392979114	-102.28548357641867	0	0	3	4	0	3	3	3	1	0	
82	21.917512287208332	-102.29226281361565	1	3	1	0	0	5	5	5	0	1	
83	21.909007178718156	-102.29546590630513	0	2	2	5	0	2	4	1	0	3	
84	21.909920073110065	-102.29190045649356	0	4	4	3	2	0	4	1	1	5	
85	21.902265225694105	-102.29443069112381	4	5	0	1	4	5	0	3	2	0	
86	21.891929827650554	-102.28531012257663	1	0	0	4	5	0	2	3	4	1	
87	21.897916821211226	-102.29637021459202	2	1	5	0	3	2	1	1	4	5	
88	21.90302111937988	-102.28666539485218	2	3	3	0	4	5	2	2	4	2	
89	21.927190903871466	-102.28625601825209	0	2	5	3	5	5	0	1	1	4	
90	21.923585068819296	-102.28745926153613	1	2	0	0	4	5	1	0	4	4	
91	21.936169751109293	-102.28525642583756	0	3	3	5	1	3	1	5	1	3	
92	21.937036470306897	-102.30551646439423	4	5	5	1	2	5	0	2	3	5	
93	21.9215298149503	-102.29647058454688	3	0	0	1	1	0	2	4	1	5	
94	21.940718670992617	-102.30300238266308	4	2	5	0	0	3	5	5	4	4	
95	21.9376463649398	-102.30573374114539	1	0	2	5	1	3	5	3	0	3	
96	21.926311448173916	-102.29950944846033	0	3	0	2	1	4	2	5	2	1	
97	21.92978842404426	-102.29028349810713	0	3	3	0	2	1	0	3	3	3	
98	21.941066051004597	-102.3010734887098	1	1	3	0	3	5	5	5	5	4	
99	21.918829346489535	-102.30580572045544	3	3	4	3	3	3	1	2	1	0	
100	21.94213576050927	-102.2842246148856	4	2	2	4	3	3	0	0	2	2	
101	21.94271163409992	-102.29423030718723	0	1	2	5	5	3	2	2	1	0	
102	21.91781165067821	-102.30325827864387	0	5	1	1	2	2	5	5	4	5	
103	21.924563955280842	-102.29781871126306	5	5	2	5	5	0	0	3	5	3	
104	21.93524317542826	-102.29737310877647	3	4	4	2	3	4	3	2	3	1	
105	21.932156728182363	-102.28816172830598	1	1	4	0	4	4	2	0	4	5	
106	21.920055022823185	-102.29853557748721	5	1	5	1	4	2	0	3	2	1	
107	21.93116287356086	-102.28860685609357	5	2	1	3	4	2	3	3	0	0	
108	21.92447599935257	-102.29722867969383	2	3	4	4	2	4	2	4	1	5	
109	21.9375776312971	-102.29737216948143	0	1	1	5	0	1	1	3	1	5	
110	21.929443328178895	-102.29577208385616	5	0	5	1	3	4	1	1	3	5	
111	21.942139157600632	-102.29759692636871	5	1	4	3	3	4	4	1	2	0	
112	21.918515377452323	-102.30451157035588	0	0	3	4	4	0	3	4	0	1	
113	21.9385856333372	-102.29802681001934	1	3	3	4	5	2	2	0	0	1	
114	21.938634067140317	-102.28497106595565	3	2	5	5	2	5	5	4	4	2	
115	21.941456187073907	-102.29280872305385	3	3	0	2	3	2	0	2	2	3	
116	21.922955822981873	-102.30165994701265	5	5	3	2	5	4	0	5	5	0	
117	21.921278176745965	-102.29806815723184	3	0	5	1	3	0	2	2	1	3	
118	21.929617922208617	-102.29632487248607	3	1	3	2	0	5	3	3	5	5	
119	21.941216943891668	-102.28427548410863	3	0	5	0	4	2	2	2	4	4	
120	21.920130325255197	-102.2955576271051	4	2	4	5	1	5	4	5	1	5	
121	21.941308126332675	-102.29026187524606	4	4	0	1	5	4	5	3	3	1	
122	21.933495518080054	-102.29904253353185	3	0	3	1	3	0	0	1	2	3	
123	21.9313221866839	-102.28541242296744	4	3	4	1	5	1	0	3	4	3	
124	21.91925479773056	-102.29306650034093	4	5	2	0	4	1	4	2	3	5	
125	21.926680206036025	-102.29898301604995	1	3	4	2	2	5	5	0	5	1	
126	21.923639414657977	-102.30425874592066	5	2	4	0	1	4	2	2	2	2	
127	21.92545826895925	-102.28838119914988	5	5	4	5	3	2	4	5	1	5	
128	21.92812494416845	-102.29979268187279	0	5	3	0	3	1	1	2	5	5	
129	21.844864215456195	-102.27583927752177	1	5	0	3	4	0	1	1	3	5	
130	21.86261523910862	-102.26513994038052	0	1	2	1	1	0	3	5	0	0	
131	21.861152696827755	-102.2689256510088	4	4	1	2	3	5	0	5	4	1	
132	21.857106329143008	-102.28302155030917	1	3	0	5	0	0	5	0	0	3	
133	21.85722066260455	-102.27614598243754	5	5	3	2	5	3	0	2	5	1	
134	21.862850102272393	-102.2658738382901	3	4	0	1	1	0	0	2	5	2	
135	21.856953880186698	-102.27715939272491	3	5	5	1	5	1	3	2	4	4	
136	21.852289588601003	-102.26631426482427	4	3	1	5	4	0	3	3	4	4	
137	21.84822705028835	-102.27095409358068	3	3	0	2	0	0	2	1	5	1	
138	21.85882813613075	-102.27258572793917	3	3	4	5	4	1	4	4	0	3	
139	21.865889771104516	-102.27884929251225	0	5	2	1	4	2	1	4	3	2	
140	21.872084780136795	-102.26602418374782	2	4	5	0	5	2	1	3	0	2	
141	21.889150665746083	-102.28018111001384	2	0	0	1	5	1	2	0	5	5	
142	21.875048062373242	-102.26333612729721	4	5	5	0	5	2	3	1	2	4	
143	21.88423199063601	-102.27433023580083	1	5	2	1	4	0	5	0	3	5	
