ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	
1	21.843793804601702	-102.30791835424056	2	1	4	5	3	3	3	2	3	2	0	5	0	2	2	
2	21.87113186011531	-102.31612031637418	5	2	3	5	0	3	0	2	0	4	5	3	1	5	4	
3	21.868437058372468	-102.31541205064802	4	4	5	5	2	2	3	3	0	2	3	5	0	5	1	
4	21.898352614692236	-102.30700594149387	0	3	1	4	4	3	1	1	1	4	2	0	0	0	5	
5	21.936831979547236	-102.30873888365242	2	5	0	0	4	2	1	3	2	4	1	2	4	4	5	
6	21.9335683418374	-102.3205510678959	4	0	5	5	0	1	5	3	2	0	5	2	5	3	4	
7	21.922419290560686	-102.32084685529068	5	1	4	1	4	3	3	2	4	1	0	0	0	4	2	
8	21.923745862112966	-102.30925316891687	1	0	4	2	3	2	1	1	2	0	1	1	2	5	3	
9	21.92921281367169	-102.31217498697855	5	5	1	1	4	1	5	3	3	5	2	1	4	1	4	
10	21.935689110953614	-102.3101146192355	3	0	5	1	3	4	3	3	1	2	3	1	0	1	5	
11	21.859704120060762	-102.305421196981	0	2	5	2	3	4	2	2	1	5	3	5	4	0	1	
12	21.865315503437717	-102.29624985702098	0	0	5	2	4	5	2	5	0	3	3	5	5	4	4	
13	21.848245146202572	-102.28590317935333	2	4	3	4	3	3	3	2	1	3	2	3	2	1	0	
14	21.846891954876895	-102.30072464241658	1	3	1	5	5	3	5	4	0	2	2	2	3	4	4	
15	21.86039389781444	-102.29204518977977	5	5	1	2	1	2	0	3	1	2	1	1	5	4	5	
16	21.847821262248797	-102.30252996011265	4	0	3	2	1	3	2	0	4	1	0	4	4	2	1	
17	21.890444717024465	-102.29457856239515	0	3	5	3	3	3	0	5	3	4	3	1	2	3	5	
18	21.884056102821404	-102.30598765231625	2	3	4	0	4	2	1	2	5	4	0	5	0	5	5	
19	21.87730421128209	-102.30454351289536	3	5	1	5	3	4	5	2	1	3	2	4	3	4	4	
20	21.891046973546604	-102.30144058560494	5	1	0	5	4	0	5	5	2	3	0	4	0	1	1	
21	21.871540244603185	-102.28872699776655	3	1	1	3	0	4	1	0	4	3	0	4	4	0	4	
22	21.879445737844165	-102.28995223197444	4	3	2	1	2	0	1	4	0	5	5	2	5	1	3	
23	21.881668982738542	-102.28407960714775	5	1	2	3	0	4	5	3	3	4	3	3	5	1	0	
24	21.891200499297234	-102.28701362834701	2	3	3	3	4	1	4	3	4	0	1	4	1	3	4	
25	21.89160308838882	-102.30379372566497	0	3	0	1	5	4	4	4	0	5	0	0	1	1	5	
26	21.88989046654253	-102.28652414001607	3	5	0	5	3	5	2	0	3	1	3	3	4	1	0	
27	21.88076102670168	-102.30175922610022	5	2	3	3	0	3	5	5	5	2	4	5	2	5	1	
28	21.88926487589913	-102.29217148839602	2	1	3	2	2	0	2	5	0	1	4	3	5	0	2	
29	21.894731334247105	-102.29009037345637	4	5	4	0	5	3	1	2	2	4	4	2	0	1	2	
30	21.8964127711441	-102.29978121493258	4	2	2	2	4	1	3	3	5	4	3	3	0	0	4	
31	21.911122476449332	-102.29703708458963	0	4	5	3	0	5	0	1	2	1	2	3	4	5	2	
