ID 	 X_COORD		 Y_COORD		 F1	F2	F3	F4	F5	
1	21.880055777419813	-102.31233229669424	3	1	2	1	0	
2	21.933443630627902	-102.3190482853723	0	5	2	4	1	
3	21.940741254496796	-102.32578099046076	5	4	3	4	5	
4	21.931078620755567	-102.31884327933523	5	3	0	0	4	
5	21.935182655065265	-102.31689307082542	0	5	2	0	0	
6	21.92323886467747	-102.31569187264331	1	4	0	5	0	
7	21.861390201035785	-102.28569213620095	2	2	2	4	3	
8	21.84137528671756	-102.29673040360319	0	1	2	4	2	
9	21.85751660855791	-102.29442823503518	2	2	2	0	4	
10	21.86837720302057	-102.2855750860405	3	4	1	1	3	
11	21.888932332059575	-102.29310166282556	1	0	3	4	2	
12	21.86834797999167	-102.29868480277699	2	1	5	2	3	
13	21.88827069869625	-102.28612245904446	0	5	5	4	3	
14	21.88753184800524	-102.29533327316277	4	3	0	2	4	
15	21.873290606143282	-102.30421597757237	4	4	2	1	0	
16	21.913019200698823	-102.2890878671067	2	2	1	3	1	
17	21.91330892556259	-102.2907613154868	5	2	3	5	0	
18	21.90243038169497	-102.29437306218364	3	0	1	2	1	
19	21.9029651107721	-102.28642268886647	4	1	1	5	0	
20	21.910581546422428	-102.29077773154322	1	5	4	0	4	
21	21.91329907279898	-102.30175020109212	2	5	0	4	4	
22	21.90906844342027	-102.30406410090906	0	4	2	3	3	
23	21.907881665657893	-102.28640270390049	2	3	1	5	1	
24	21.942118966314915	-102.29089176193544	4	0	4	4	0	
25	21.919271876555886	-102.29942682020602	5	1	1	0	2	
26	21.941102529795245	-102.28568532567036	5	3	3	2	3	
27	21.927478619634908	-102.30252910905978	0	4	3	1	2	
28	21.923535768666707	-102.30160853459007	1	1	0	1	4	
29	21.9416166756075	-102.2994036438261	0	5	5	4	1	
30	21.929830416532965	-102.3002545069612	3	4	1	0	1	
31	21.925839101366208	-102.28853148291371	2	0	3	1	2	
32	21.92634105494026	-102.30556904609237	5	5	4	1	4	
33	21.917562802622164	-102.30293120645659	5	0	0	1	1	
34	21.84025558452182	-102.2725556984294	1	5	4	0	4	
35	21.844478894032022	-102.28111606065079	4	2	1	0	3	
36	21.867570990552103	-102.26429823113085	4	1	5	2	2	
37	21.87275832918156	-102.26193588517368	1	1	3	4	3	
38	21.881738207131143	-102.26724699530254	1	1	4	0	4	
39	21.872870635307105	-102.27353996329745	1	3	0	3	3	
40	21.866898146921663	-102.2756915212246	2	2	0	3	2	
41	21.869958810825562	-102.27263795958945	5	4	3	0	0	
42	21.876286634013177	-102.26645704199262	3	1	4	0	1	
43	21.885518580438156	-102.26336868476925	0	4	4	5	0	
44	21.897904198503962	-102.27517526218276	3	3	2	4	0	
45	21.905750715353204	-102.27832320503005	4	3	0	5	2	
46	21.905925281545667	-102.27826640911985	5	5	1	4	5	
47	21.91093210775134	-102.27743263455359	2	1	3	3	5	
48	21.89293066753669	-102.26173376557402	0	4	1	1	3	
49	21.927466151803603	-102.2674665593617	0	3	0	3	1	
50	21.925839204121353	-102.27035880175926	1	2	1	4	4	
51	21.927402139111365	-102.28095866163113	2	1	4	5	0	
52	21.93082742140901	-102.27363604273276	1	5	4	0	0	
53	21.931864339821814	-102.28010738287541	2	5	1	0	3	
54	21.924263871712025	-102.27561094484572	2	0	0	4	4	
55	21.92970649500319	-102.26758025239964	2	2	0	0	0	
56	21.9213586642841	-102.27524530364512	4	1	0	3	4	
57	21.938039895762955	-102.27142494422873	2	5	1	5	5	
58	21.93765332151104	-102.26613528761038	5	4	1	1	1	
59	21.93356677154163	-102.28014062259601	4	3	4	3	1	
60	21.9330952754213	-102.2795833888415	0	4	4	1	5	
61	21.94040009063662	-102.27382562860815	4	4	0	0	5	
62	21.93605139804605	-102.27605150927305	1	2	3	5	1	
63	21.937391160017096	-102.26949075349016	5	1	1	4	0	
64	21.934594294867715	-102.2647141004317	2	0	4	1	1	
65	21.920353583252375	-102.27253175983195	1	3	3	0	1	
66	21.919102841137235	-102.27810820695633	2	3	2	1	5	
67	21.927324381623464	-102.26912052412546	1	4	4	5	5	
68	21.926821244220207	-102.27391929793426	0	1	4	2	4	
69	21.847385738663096	-102.2494905368883	3	3	0	2	0	
70	21.850226912293593	-102.24423322971285	0	0	2	1	0	
71	21.858037791976162	-102.26103284348807	2	1	1	2	4	
72	21.852344282087387	-102.26115756729648	0	5	1	2	4	
73	21.842756503855124	-102.2423233054291	1	3	4	5	5	
74	21.889502679355218	-102.25241677603994	0	0	4	0	1	
75	21.872293467090227	-102.25093370277219	4	2	1	4	5	
76	21.882220840975336	-102.24717663141068	0	1	1	2	2	
77	21.878787758721693	-102.25198768330168	4	3	5	2	0	
78	21.91059157544004	-102.24584976307837	3	1	5	5	1	
79	21.897965419430143	-102.24156976612898	0	4	4	1	3	
80	21.917497491253844	-102.24478573358108	0	1	2	4	1	
81	21.905770009491555	-102.24825677702034	4	4	2	2	1	
82	21.914820000189756	-102.25579664911794	1	1	2	0	5	
83	21.89729809614535	-102.2578694017095	4	5	3	2	1	
84	21.899116833071037	-102.25160384433852	1	4	4	1	5	
85	21.894205893438603	-102.25328093544755	3	0	3	5	5	
86	21.9348322375347	-102.26043744443591	3	1	1	5	5	
87	21.92648465531747	-102.25786562480288	3	5	2	5	4	
88	21.923224710922923	-102.2597171159005	3	1	1	0	1	
89	21.921805463343873	-102.25431246225247	1	5	0	4	1	
90	21.929352020604313	-102.24857839870613	5	4	4	0	0	
91	21.93941128682328	-102.2529077074783	1	3	3	5	2	
92	21.92338228066657	-102.25785416688251	1	1	3	1	4	
93	21.92863892061941	-102.24119776009904	0	2	3	0	3	
94	21.921458131749574	-102.24902233159983	0	2	2	2	0	
95	21.932494604198716	-102.24049129642444	1	3	5	0	1	
96	21.941949729286623	-102.25276401221468	2	0	4	1	3	
97	21.92245629141932	-102.25263136529897	4	0	1	0	4	
98	21.923052814567487	-102.24210778805922	0	4	5	5	5	
99	21.934937256466547	-102.25185108712711	0	1	0	4	1	
100	21.9337313173029	-102.24640108209644	5	0	5	0	0	
